UG Tombamento;Unidade Gestora;Unidade Responsável;Tombamento;Data Tombamento;Data Garantia;Código Material;Denominação;Observação;Descritores;Marca;Estado;Status;Detentor;Lotação Dententor;Finalidade;Fornecedor;Depreciável/Amortizável;Vida Útil;Nota Fiscal;Empenho;Termo;Valor
UFBA;UFBA;CENTRO DE ESTUDOS E TERAPIA DE ABUSO DE DROGAS/FMB;2019004442;21/01/2019;21/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 3247 - MARCA ELGIN - TIPOLOGIA SPLIT HI-WALL - (SPH) - 18 BTU/H;;"Andar: 1º ANDAR
BTU: 18
Edificação: PRINCIPAL
Local: ADMINISTRAÇÃO
Marca: ELGIN
Modelo: 45HWFI18B2IA
Número do Tombo: 919203
Registro Geral: 3247
Situação do Equipamento: A INSTALAR (NA CAIXA)
Tipologia: SPLIT HI-WALL - (SPH)
Voltagem: 220V§";ELGIN;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;4442/2019;R$ 63,47
UFBA;UFBA;CENTRO DE ESTUDOS E TERAPIA DE ABUSO DE DROGAS/FMB;2019004443;21/01/2019;21/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 3248 - MARCA ELETROLUX - TIPOLOGIA SPLIT HI-WALL - (SPH) - 9 BTU/H;;"Andar: 1º ANDAR
BTU: 9
Edificação: PRINCIPAL
Local: CONSULTÓRIO 1
Marca: ELETROLUX
Modelo: TE09F
Registro Geral: 3248
Situação do Equipamento: ATIVO
Tipologia: SPLIT HI-WALL - (SPH)
Voltagem: 220V§";ELETROLUX;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;4443/2019;R$ 63,47
UFBA;UFBA;CENTRO DE ESTUDOS E TERAPIA DE ABUSO DE DROGAS/FMB;2019004444;21/01/2019;21/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 3249 - MARCA ELETROLUX - TIPOLOGIA SPLIT HI-WALL - (SPH) - 9 BTU/H;;"Andar: 1º ANDAR
BTU: 9
Edificação: PRINCIPAL
Local: CONSULTÓRIO 2
Marca: ELETROLUX
Modelo: TE09F
Registro Geral: 3249
Situação do Equipamento: ATIVO
Tipologia: SPLIT HI-WALL - (SPH)
Voltagem: 220V§";ELETROLUX;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;4444/2019;R$ 63,47
UFBA;UFBA;CENTRO DE ESTUDOS E TERAPIA DE ABUSO DE DROGAS/FMB;2019004445;21/01/2019;21/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 3250 - MARCA KOMECO - TIPOLOGIA SPLIT HI-WALL - (SPH) - 18 BTU/H;;"Andar: 1º ANDAR
BTU: 18
Edificação: PRINCIPAL
Local: NÚCLEO AÇÕES INSTITUCIONAIS
Marca: KOMECO
Modelo: KOS18FC3HX
Número do Tombo: 930524
Registro Geral: 3250
Situação do Equipamento: ATIVO
Tipologia: SPLIT HI-WALL - (SPH)
Voltagem: 220V§";KOMECO;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;4445/2019;R$ 63,47
UFBA;UFBA;CENTRO DE ESTUDOS E TERAPIA DE ABUSO DE DROGAS/FMB;2019004446;21/01/2019;21/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 3251 - MARCA GREE - TIPOLOGIA SPLIT HI-WALL - (SPH) - 7 BTU/H;;"Andar: 1º ANDAR
BTU: 7
Edificação: PRINCIPAL
Local: SALA DE ENSINO
Marca: GREE
Modelo: GWCN07DAND1A3A/1
Registro Geral: 3251
Situação do Equipamento: ATIVO
Tipologia: SPLIT HI-WALL - (SPH)
Voltagem: 220V§";GREE;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;4446/2019;R$ 63,47
UFBA;UFBA;CENTRO DE ESTUDOS E TERAPIA DE ABUSO DE DROGAS/FMB;2019004447;21/01/2019;21/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 3252 - MARCA KOMECO - TIPOLOGIA SPLIT HI-WALL - (SPH) - 18 BTU/H;;"Andar: 1º ANDAR
BTU: 18
Edificação: PRINCIPAL
Local: BIBLIOTECA
Marca: KOMECO
Modelo: KOS 18FC 3HX
Registro Geral: 3252
Situação do Equipamento: ATIVO
Tipologia: SPLIT HI-WALL - (SPH)
Voltagem: 220V§";KOMECO;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;4447/2019;R$ 63,47
UFBA;UFBA;CENTRO DE ESTUDOS E TERAPIA DE ABUSO DE DROGAS/FMB;2019004448;21/01/2019;21/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 3253 - MARCA KOMECO - TIPOLOGIA SPLIT HI-WALL - (SPH) - 12 BTU/H;;"Andar: 1º ANDAR
BTU: 12
Edificação: PRINCIPAL
Local: SALA DA COORDENAÇÃO
Marca: KOMECO
Modelo: KOS 12FC 2HX
Registro Geral: 3253
Situação do Equipamento: ATIVO
Tipologia: SPLIT HI-WALL - (SPH)
Voltagem: 220V§";KOMECO;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;4448/2019;R$ 63,47
UFBA;UFBA;CENTRO DE ESTUDOS E TERAPIA DE ABUSO DE DROGAS/FMB;2019004449;21/01/2019;21/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 3254 - MARCA KOMECO - TIPOLOGIA SPLIT HI-WALL - (SPH) - 18 BTU/H;;"Andar: 1º ANDAR
BTU: 18
Edificação: PRINCIPAL
Local: SALA DE SERVIÇO SOCIAL
Marca: KOMECO
Modelo: KOS 18FC 3HX
Registro Geral: 3254
Situação do Equipamento: ATIVO
Tipologia: SPLIT HI-WALL - (SPH)
Voltagem: 220V§";KOMECO;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;4449/2019;R$ 63,47
UFBA;UFBA;CENTRO DE ESTUDOS E TERAPIA DE ABUSO DE DROGAS/FMB;2019004450;21/01/2019;21/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 3255 - MARCA ELETROLUX - TIPOLOGIA SPLIT HI-WALL - (SPH) - 9 BTU/H;;"Andar: 1º ANDAR
BTU: 9
Edificação: PRINCIPAL
Local: COORDENAÇÃO CLÍNICA
Marca: ELETROLUX
Modelo: TI09F
Registro Geral: 3255
Situação do Equipamento: ATIVO
Tipologia: SPLIT HI-WALL - (SPH)
Voltagem: 220V§";ELETROLUX;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;4450/2019;R$ 63,47
UFBA;UFBA;CENTRO DE ESTUDOS E TERAPIA DE ABUSO DE DROGAS/FMB;2019004451;21/01/2019;21/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 3256 - MARCA ELETROLUX - TIPOLOGIA SPLIT HI-WALL - (SPH) - 9 BTU/H;;"Andar: 1º ANDAR
BTU: 9
Edificação: ANEXO
Local: REFEITÓRIO
Marca: ELETROLUX
Modelo: TI09F
Número do Tombo: 965346
Registro Geral: 3256
Situação do Equipamento: ATIVO
Tipologia: SPLIT HI-WALL - (SPH)
Voltagem: 220V§";ELETROLUX;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;4451/2019;R$ 63,47
UFBA;UFBA;CENTRO DE ESTUDOS E TERAPIA DE ABUSO DE DROGAS/FMB;2019004452;21/01/2019;21/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 3257 - MARCA KOMECO - TIPOLOGIA SPLIT HI-WALL - (SPH) - 18 BTU/H;;"Andar: 1º ANDAR
BTU: 18
Edificação: ANEXO
Local: RECEPÇÃO AMAPEC
Marca: KOMECO
Modelo: KOS 18FC 3HX
Número do Tombo: 930525
Registro Geral: 3257
Situação do Equipamento: ATIVO
Tipologia: SPLIT HI-WALL - (SPH)
Voltagem: 220V§";KOMECO;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;4452/2019;R$ 63,47
UFBA;UFBA;CENTRO DE ESTUDOS E TERAPIA DE ABUSO DE DROGAS/FMB;2019004453;21/01/2019;21/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 3258 - MARCA YORK - TIPOLOGIA SPLIT HI-WALL - (SPH) - 12 BTU/H;;"Andar: 1º ANDAR
BTU: 12
Edificação: ANEXO
Local: SALA DE AULA
Marca: YORK
Modelo: YJEA12ES-ADK
Número do Tombo: 717778
Registro Geral: 3258
Situação do Equipamento: ATIVO
Tipologia: SPLIT HI-WALL - (SPH)
Voltagem: 220V§";YORK;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;4453/2019;R$ 63,47
UFBA;UFBA;CENTRO DE ESTUDOS E TERAPIA DE ABUSO DE DROGAS/FMB;2019004454;21/01/2019;21/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 3259 - MARCA ELETROLUX - TIPOLOGIA SPLIT HI-WALL - (SPH) - 9 BTU/H;;"Andar: 1º ANDAR
BTU: 9
Edificação: ANEXO
Local: CONSULTÓRIO DE RUA
Marca: ELETROLUX
Modelo: TI09F
Número do Tombo: 965342
Registro Geral: 3259
Situação do Equipamento: ATIVO
Tipologia: SPLIT HI-WALL - (SPH)
Voltagem: 220V§";ELETROLUX;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;4454/2019;R$ 63,47
UFBA;UFBA;CENTRO DE ESTUDOS E TERAPIA DE ABUSO DE DROGAS/FMB;2019004455;21/01/2019;21/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 3260 - MARCA YORK - TIPOLOGIA SPLIT HI-WALL - (SPH) - 12 BTU/H;;"Andar: TÉRREO
BTU: 12
Edificação: ANEXO
Local: COORDENAÇÃO DE PROJETOS
Marca: YORK
Modelo: YJEA12FS-ADK
Número do Tombo: 721000
Registro Geral: 3260
Situação do Equipamento: ATIVO
Tipologia: SPLIT HI-WALL - (SPH)
Voltagem: 220V§";YORK;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;4455/2019;R$ 63,47
UFBA;UFBA;CENTRO DE ESTUDOS E TERAPIA DE ABUSO DE DROGAS/FMB;2019004456;21/01/2019;21/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 3261 - MARCA ELETROLUX - TIPOLOGIA SPLIT HI-WALL - (SPH) - 9 BTU/H;;"Andar: 1º ANDAR
BTU: 9
Edificação: ANEXO
Local: COORDENAÇÃO DE PROJETOS
Marca: ELETROLUX
Modelo: TI09F
Número do Tombo: 965347
Registro Geral: 3261
Situação do Equipamento: ATIVO
Tipologia: SPLIT HI-WALL - (SPH)
Voltagem: 220V§";ELETROLUX;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;4456/2019;R$ 63,47
UFBA;UFBA;CENTRO DE ESTUDOS E TERAPIA DE ABUSO DE DROGAS/FMB;2019004457;21/01/2019;21/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 3262 - MARCA LG - TIPOLOGIA DE JANELA - (ACJ) - OUTROS BTU/H;;"Andar: 1º ANDAR
BTU: OUTROS
Edificação: ANEXO
Local: APAPEQ
Marca: LG
Registro Geral: 3262
Situação do Equipamento: ATIVO
Tipologia: DE JANELA - (ACJ)
Voltagem: OUTROS§";LG;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;4457/2019;R$ 63,47
UFBA;UFBA;CENTRO DE ESTUDOS E TERAPIA DE ABUSO DE DROGAS/FMB;2019004458;21/01/2019;21/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 3263 - MARCA SPRINGER - TIPOLOGIA DE JANELA - (ACJ) - OUTROS BTU/H;;"Andar: 1º ANDAR
BTU: OUTROS
Edificação: ANEXO
Local: SALA DE MOTORISTA
Marca: SPRINGER
Número do Tombo: 477341
Registro Geral: 3263
Situação do Equipamento: ATIVO
Tipologia: DE JANELA - (ACJ)
Voltagem: OUTROS§";SPRINGER;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;4458/2019;R$ 63,47
UFBA;UFBA;CENTRO DE ESTUDOS E TERAPIA DE ABUSO DE DROGAS/FMB;2019004459;21/01/2019;21/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 3264 - MARCA ELETROLUX - TIPOLOGIA SPLIT HI-WALL - (SPH) - 9 BTU/H;;"Andar: 1º ANDAR
BTU: 9
Edificação: ANEXO
Local: DEPÓSITO
Marca: ELETROLUX
Modelo: TI09F
Número do Tombo: 965346
Registro Geral: 3264
Situação do Equipamento: A INSTALAR (NA CAIXA)
Tipologia: SPLIT HI-WALL - (SPH)
Voltagem: 220V§";ELETROLUX;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;4459/2019;R$ 63,47
UFBA;UFBA;CENTRO DE ESTUDOS E TERAPIA DE ABUSO DE DROGAS/FMB;2019004460;21/01/2019;21/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 3265 - MARCA ELETROLUX - TIPOLOGIA SPLIT HI-WALL - (SPH) - 9 BTU/H;;"Andar: 1º ANDAR
BTU: 9
Edificação: ANEXO
Local: DEPÓSITO
Marca: ELETROLUX
Modelo: TI09F
Número do Tombo: 965342
Registro Geral: 3265
Situação do Equipamento: A INSTALAR (NA CAIXA)
Tipologia: SPLIT HI-WALL - (SPH)
Voltagem: 220V§";ELETROLUX;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;4460/2019;R$ 63,47
UFBA;UFBA;CENTRO DE ESTUDOS E TERAPIA DE ABUSO DE DROGAS/FMB;2019004461;21/01/2019;21/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 3266 - MARCA KOMECO - TIPOLOGIA SPLIT HI-WALL - (SPH) - 18 BTU/H;;"Andar: 1º ANDAR
BTU: 18
Edificação: ANEXO
Local: SALA DE REUNIÕES
Marca: KOMECO
Modelo: KOS 18FC 3HX
Registro Geral: 3266
Situação do Equipamento: ATIVO
Tipologia: SPLIT HI-WALL - (SPH)
Voltagem: 220V§";KOMECO;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;4461/2019;R$ 63,47
UFBA;UFBA;CENTRO DE ESTUDOS E TERAPIA DE ABUSO DE DROGAS/FMB;2019004462;21/01/2019;21/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 3267 - MARCA KOMECO - TIPOLOGIA SPLIT HI-WALL - (SPH) - 18 BTU/H;;"Andar: 1º ANDAR
BTU: 18
Edificação: PRINCIPAL
Local: SALA DE REUNIÕES
Marca: KOMECO
Modelo: KOS 18FC 3HX
Registro Geral: 3267
Situação do Equipamento: ATIVO
Tipologia: SPLIT HI-WALL - (SPH)
Voltagem: 220V§";KOMECO;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;4462/2019;R$ 63,47
UFBA;UFBA;CENTRO DE ESTUDOS E TERAPIA DE ABUSO DE DROGAS/FMB;2019004463;21/01/2019;21/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 3268 - MARCA ELETROLUX - TIPOLOGIA SPLIT HI-WALL - (SPH) - 9 BTU/H;;"Andar: 1º ANDAR
BTU: 9
Edificação: PRINCIPAL
Local: CONSULTÓRIO 2
Marca: ELETROLUX
Modelo: TI09F
Registro Geral: 3268
Situação do Equipamento: ATIVO
Tipologia: SPLIT HI-WALL - (SPH)
Voltagem: 220V§";ELETROLUX;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;4463/2019;R$ 63,47
UFBA;UFBA;CENTRO INTEGRADO DE REABILITAÇÃO E SAÚDE /IMRS;2019003789;08/01/2019;08/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 2011 - MARCA YORK - TIPOLOGIA SPLIT HI-WALL - (SPH) - 12000 BTU/H;;"BTU: 12000
Edificação: PRINCIPAL
Local: SALA TERAPIA INDIVIDUAL 01
Marca: YORK
Modelo: YJEA12FS-ADK
Número da TAG: SPH13010124001
Número do Tombo: 495438
Registro Geral: 2011
Situação do Equipamento: ATIVO
Tipologia: SPLIT HI-WALL - (SPH)
Voltagem: 220V§";YORK;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;Não informado;;;380/2023;R$ 63,47
UFBA;UFBA;CENTRO INTEGRADO DE REABILITAÇÃO E SAÚDE /IMRS;2019003790;08/01/2019;08/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 2012 - MARCA YORK - TIPOLOGIA SPLIT HI-WALL - (SPH) - 12000 BTU/H;;"BTU: 12000
Edificação: PRINCIPAL
Local: SALA DE OBSERVAÇÃO
Marca: YORK
Modelo: YJEA12FS-ADK
Número da TAG: SPH13010126001
Número do Tombo: 495430
Registro Geral: 2012
Situação do Equipamento: ATIVO
Tipologia: SPLIT HI-WALL - (SPH)
Voltagem: 220V§";YORK;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;Não informado;;;377/2023;R$ 63,47
UFBA;UFBA;CENTRO INTEGRADO DE REABILITAÇÃO E SAÚDE /IMRS;2019003793;08/01/2019;08/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 2013 - MARCA YORK - TIPOLOGIA SPLIT HI-WALL - (SPH) - 12000 BTU/H;;"Andar: 1º
BTU: 12000
Edificação: PRINCIPAL
Local: AUDIOMETRIA
Marca: YORK
Modelo: YJEA12FS-ADK
Número da TAG: SPH13010121001
Número do Tombo: 495435
Registro Geral: 2013
Situação do Equipamento: ATIVO
Tipologia: SPLIT HI-WALL - (SPH)
Voltagem: 220V§";YORK;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;Não informado;;;379/2023;R$ 63,47
UFBA;UFBA;CENTRO INTEGRADO DE REABILITAÇÃO E SAÚDE /IMRS;2019002488;08/01/2019;08/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 2379 - MARCA MIDEA - TIPOLOGIA SPLIT HI-WALL - (SPH) - 22000 BTU/H;;"BTU: 22000
Local: SALA DA SUPERVISÃO
Marca: MIDEA
Modelo: 42MFCB22M5
Número da TAG: SPH13010125001
Número do Tombo: 978189
Registro Geral: 2379
Situação do Equipamento: ATIVO
Tipologia: SPLIT HI-WALL - (SPH)
Voltagem: 220V§";MIDEA;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;Não informado;;;375/2023;R$ 63,47
UFBA;UFBA;CENTRO INTEGRADO DE REABILITAÇÃO E SAÚDE /IMRS;2019002482;08/01/2019;08/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 2388 - MARCA YORK - TIPOLOGIA SPLIT HI-WALL - (SPH) - 12000 BTU/H;;"Andar: 1º ANDAR
BTU: 12000
Edificação: PRINCIPAL
Local: SALA DE CONSULTÓRIO 2- CLINICA DE FONOAUDIOLOGIA
Marca: YORK
Modelo: YJEA12FS-ADK
Número da TAG: SPH13010119001
Número de Série: 5,07701520091E+017
Número do Tombo: 495439
Registro Geral: 2388
Situação do Equipamento: ATIVO
Tipologia: SPLIT HI-WALL - (SPH)
Voltagem: OUTROS§";YORK;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;381/2023;R$ 63,47
UFBA;UFBA;CENTRO INTEGRADO DE REABILITAÇÃO E SAÚDE /IMRS;2019002481;08/01/2019;08/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 2394 - MARCA YORK - TIPOLOGIA SPLIT HI-WALL - (SPH) - 12000 BTU/H;;"BTU: 12000
Edificação: PRINCIPAL
Local: AUDIOLOGIA 1
Marca: YORK
Modelo: YJEA12FS-ADK
Número da TAG: SPH13010120001
Número de Série: 5,07701520091E+017
Número do Tombo: 495434
Registro Geral: 2394
Situação do Equipamento: ATIVO
Tipologia: SPLIT HI-WALL - (SPH)
Voltagem: 220§";YORK;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;Não informado;;;378/2023;R$ 63,47
UFBA;UFBA;CENTRO INTEGRADO DE REABILITAÇÃO E SAÚDE /IMRS;2019002483;08/01/2019;08/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 2397 - MARCA YORK - TIPOLOGIA SPLIT HI-WALL - (SPH) - 12000 BTU/H;;"BTU: 12000
Edificação: PRINCIPAL
Local: SALA DE TERAPIA EM GRUPO 2- CLINICA DE FONOAUDIOLOGIA
Marca: YORK
Número da TAG: SPH13010118001
Número de Série: 5,07701516091001E+017
Número do Tombo: 495424
Registro Geral: 2397
Situação do Equipamento: ATIVO
Tipologia: SPLIT HI-WALL - (SPH)
Voltagem: OUTROS§";YORK;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;Não informado;;;376/2023;R$ 63,47
UFBA;UFBA;CENTRO INTEGRADO DE REABILITAÇÃO E SAÚDE /IMRS;2019001047;07/01/2019;07/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 4575 - MARCA YORK - TIPOLOGIA SPLIT HI-WALL - (SPH) - 12000 BTU/H;;"Andar: 1º
BTU: 12000
Edificação: PRINCIPAL
Local: SALA DE AUDIOLOGIA 2
Marca: YORK
Modelo: YJEA12FS-ADK
Número da TAG: SPH13010122002
Número do Tombo: 495441
Registro Geral: 4575
Situação do Equipamento: ATIVO
Tipologia: SPLIT HI-WALL - (SPH)
Voltagem: 220V§";YORK;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;Não informado;;;382/2023;R$ 63,47
UFBA;UFBA;CENTRO INTEGRADO DE REABILITAÇÃO E SAÚDE /IMRS;2019003390;08/01/2019;08/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 4586 - MARCA LG - TIPOLOGIA SPLIT HI-WALL - (SPH) - 18000 BTU/H;;"BTU: 18000
Local: SALA TERAPIA EM GRUPO 01
Marca: LG
Registro Geral: 4586
Situação do Equipamento: ATIVO
Tipologia: SPLIT HI-WALL - (SPH)
Voltagem: 220V§";LG;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;Não informado;;;383/2023;R$ 63,47
UFBA;UFBA;CENTRO INTEGRADO DE REABILITAÇÃO E SAÚDE /IMRS;77333871;24/11/2023;24/11/2023;"5212000000133	";APARELHO DE AR CONDICIONADO - Registro Geral 6535 - MARCA YORK - TIPOLOGIA SPLIT HI-WALL (SPH) - 12.000 BTU/H;;"Andar: 1°
BTU: 12.000
Edificação: PRINCIPAL
Local: CONSULTORIO 1
Marca: YORK
Modelo: YJEA12FS-ADK
Número do Tombo: 495428
Registro Geral: 6535
Situação do Equipamento: ATIVO
Tipologia: SPLIT HI-WALL (SPH)
Voltagem: 220§";YORK;Em uso;EFETIVADO;;;ENSINO;Não informado;Sim;120;;;387/2023;R$ 99,99
UFBA;UFBA;CENTRO INTEGRADO DE REABILITAÇÃO E SAÚDE /IMRS;77334468;21/10/2024;21/10/2024;"5212000000436	";APARELHO DE AR CONDICIONADO - Registro Geral 7072 - MARCA AGRATTO - TIPOLOGIA SPLIT HI-WALL (SPH) - 9.000 BTU/H;;"Andar: TERREO
BTU: 9.000
Edificação: PRINCIPAL
Local: SALA DE PEDIATRIA
Marca: AGRATTO
Modelo: NÃO INFORMADO
Número do Tombo: 1005873
Registro Geral: 7072
Situação do Equipamento: ATIVO
Tipologia: SPLIT HI-WALL (SPH)
Voltagem: 220§";AGRATTO;Em uso;EFETIVADO;;;CIRCULAÇÃO;Não informado;Sim;120;;;389/2024;R$ 99,99
CIEPE/SUPAC;UFBA;COMPLEXO HOSPITALAR E DE SAÚDE DA UFBA;2019003448;08/01/2019;08/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 0600 - MARCA CARRIER - TIPOLOGIA SPLIT HI-WALL - (SPH) - 30000 BTU/H;;"Andar: 1º ANDAR
BTU: 30000
Edificação: PAF 4
Local: SALA 1P-05
Marca: CARRIER
Modelo: 42LUCB03051SLC
Número da TAG: SPH18010106001
Número do Tombo: 776869
Registro Geral: 0600
Situação do Equipamento: ATIVO
Tipologia: SPLIT HI-WALL - (SPH)
Voltagem: 220V§";CARRIER;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;5379/2019;R$ 63,47
CIEPE/SUPAC;UFBA;COMPLEXO HOSPITALAR E DE SAÚDE DA UFBA;2019003449;08/01/2019;08/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 0601 - MARCA CARRIER - TIPOLOGIA SPLIT HI-WALL - (SPH) - 30000 BTU/H;;"Andar: 1º ANDAR
BTU: 30000
Edificação: PAF 4
Local: SALA 1P-06
Marca: CARRIER
Modelo: 42LUCB03051SLC
Número da TAG: SPH18010105001
Número do Tombo: 776870
Registro Geral: 0601
Situação do Equipamento: ATIVO
Tipologia: SPLIT HI-WALL - (SPH)
Voltagem: 220V§";CARRIER;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;5380/2019;R$ 63,47
CIEPE/SUPAC;UFBA;COMPLEXO HOSPITALAR E DE SAÚDE DA UFBA;2019003450;08/01/2019;08/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 0602 - MARCA ELGIN - TIPOLOGIA SPLIT HI-WALL - (SPH) - 48000 BTU/H;;"Andar: 1º ANDAR
BTU: 48000
Edificação: PAF 4
Local: SALA 1P-07
Marca: ELGIN
Modelo: PHFI48000-2
Número da TAG: SPH18010104001
Número do Tombo: 980001
Registro Geral: 0602
Situação do Equipamento: ATIVO
Tipologia: SPLIT HI-WALL - (SPH)
Voltagem: 220V§";ELGIN;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;5381/2019;R$ 63,47
CIEPE/SUPAC;UFBA;COMPLEXO HOSPITALAR E DE SAÚDE DA UFBA;2020000019;07/02/2020;07/02/2020;"5212000000439	";APARELHO DE AR CONDICIONADO - Registro Geral 6178 - MARCA FUJITSU - TIPOLOGIA SPLIT P-TETO - (SPP) - 29000 BTU/H; SPLIT PISO TETO INVERTER 29.000 BTU;"Andar: 1º ANDAR
BTU: 29000
Edificação: PAF 4
Local: SALA 1P-06 - SUPERINTENDÊNCIA DE SAÚDE - SIUNIS/CHS
Marca: FUJITSU
Modelo: ABBA30LCT
Registro Geral: 6178
Situação do Equipamento: ATIIVO
Tipologia: SPLIT P-TETO - (SPP)
Voltagem: 220 V§";FUJITSU;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;22/2020;R$ 74,26
UFBA;UFBA;COORDENAÇÃO DE ARQUIVO E DOCUMENTAÇÃO/PROAD;2019004335;08/01/2019;08/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 0416 - MARCA ELETROLUX - TIPOLOGIA DE JANELA - (ACJ) - 7500 BTU/H;;"Andar: 1º ANDAR
BTU: 7500
Edificação: CEADD
Local: PRÉDIO PRINCIPAL
Marca: ELETROLUX
Número do Tombo: 932712
Registro Geral: 0416
Situação do Equipamento: ATIVO
Tipologia: DE JANELA - (ACJ)
Voltagem: 220V§";ELETROLUX;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;4335/2019;R$ 63,47
